ID,IG,IS,VD,VG,VS,absID,absIG,combination,date,filename,gm2,hour,remarks,sample,sqrtID,target,temperature,thickness,title,uniqueID
0.00323806,-0.00323773,-3.1874000000000004E-11,3,-0.55,0,0.00323806,0.00323773,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,6.8891352430600479E-05,11:10:51,BAD,G46,0.056903954168405553,250-180-G46,180,250,Transfer stab,250-180-G46
0.0031909,-0.00319024,-2.5119E-11,3,-0.5,0,0.0031909,0.00319024,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,6.9853051262806415E-05,11:10:51,BAD,G46,0.056488051833994066,250-180-G46,180,250,Transfer stab,250-180-G46
0.00314364,-0.00314343,-5.6301000000000004E-11,3,-0.45,0,0.00314364,0.00314343,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,7.02519130915964E-05,11:10:51,BAD,G46,0.056068172789917096,250-180-G46,180,250,Transfer stab,250-180-G46
0.00309691,-0.00309706,-6.518700000000001E-11,3,-0.4,0,0.00309691,0.00309706,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,7.0531210718188388E-05,11:10:51,BAD,G46,0.0556498876908121,250-180-G46,180,250,Transfer stab,250-180-G46
0.00305017,-0.00304956,-6.0539000000000009E-11,3,-0.35000000000000003,0,0.00305017,0.00304956,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,7.19055946192694E-05,11:10:51,BAD,G46,0.055228344172173045,250-180-G46,180,250,Transfer stab,250-180-G46
0.0030032500000000003,-0.00300246,-7.6589000000000008E-11,3,-0.3,0,0.0030032500000000003,0.00300246,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,7.4240007408286367E-05,11:10:51,BAD,G46,0.054801916024898256,250-180-G46,180,250,Transfer stab,250-180-G46
0.00295574,-0.0029552000000000003,-7.914300000000001E-11,3,-0.25,0,0.00295574,0.0029552000000000003,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,7.5499071476242029E-05,11:10:51,BAD,G46,0.054366717760041393,250-180-G46,180,250,Transfer stab,250-180-G46
0.00290877,-0.0029082500000000002,-8.6218000000000009E-11,3,-0.2,0,0.00290877,0.0029082500000000002,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,7.5395629721254314E-05,11:10:51,BAD,G46,0.053933014008119368,250-180-G46,180,250,Transfer stab,250-180-G46
0.00286208,-0.00286185,-9.2244E-11,3,-0.15,0,0.00286208,0.00286185,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,7.66001883233908E-05,11:10:51,BAD,G46,0.053498411191361561,250-180-G46,180,250,Transfer stab,250-180-G46
0.00281513,-0.00281437,-8.9818E-11,3,-0.1,0,0.00281513,0.00281437,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,7.867789057490361E-05,11:10:51,BAD,G46,0.053057798672768171,250-180-G46,180,250,Transfer stab,250-180-G46
0.00276796,-0.00276764,-1.0411500000000001E-10,3,-0.05,0,0.00276796,0.00276764,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,7.85277537950227E-05,11:10:51,BAD,G46,0.052611405607529624,250-180-G46,180,250,Transfer stab,250-180-G46
0.00272188,-0.0027210100000000003,-1.1813100000000002E-10,3,0,0,0.00272188,0.0027210100000000003,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,7.9285384007514925E-05,11:10:51,BAD,G46,0.052171639805549529,250-180-G46,180,250,Transfer stab,250-180-G46
0.00267506,-0.00267436,-1.17864E-10,3,0.05,0,0.00267506,0.00267436,(\d+)[-](\d+)[-](\w+)(\d+),05/27/2019,Transfer stab [250-180-G46(1) _BAD_; 27_05_2019 11_10_51].csv,8.1723171512323634E-05,11:10:51,BAD,G46,0.051720982202583893,250-180-G46,180,250,Transfer stab,250-180-G46
