ID,IG,IS,VD,VG,VS,absID,absIG,dIddVg,date,filename,gm2,hour,length,remarks,si,sqrtID,structure,ta,target,temperature,thickness,title,uniqueID,width
1.07463e-05,5.2470000000000014e-11,-1.07164e-05,1.0,3.0,,1.07463e-05,5.2470000000000014e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
1.07596e-05,5.9e-13,-1.07264e-05,1.1,3.0,,1.07596e-05,5.9e-13,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
1.0675600000000003e-05,-1.2800000000000002e-12,-1.06426e-05,1.2,3.0,,1.0675600000000003e-05,1.2800000000000002e-12,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
1.05367e-05,-2.6690000000000007e-11,-1.0508800000000003e-05,1.3,3.0,,1.05367e-05,2.6690000000000007e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
1.0387500000000003e-05,-5.1810000000000006e-11,-1.03625e-05,1.4,3.0,,1.0387500000000003e-05,5.1810000000000006e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
1.02369e-05,-8.500000000000002e-13,-1.0218300000000003e-05,1.5,3.0,,1.02369e-05,8.500000000000002e-13,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
1.01079e-05,1.65e-12,-1.0092699999999999e-05,1.6,3.0,,1.01079e-05,1.65e-12,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.984600000000001e-06,2.5050000000000003e-11,-9.9759e-06,1.7,3.0,,9.984600000000001e-06,2.5050000000000003e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.8771e-06,5.1010000000000007e-11,-9.8676e-06,1.8,3.0,,9.8771e-06,5.1010000000000007e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.7778e-06,-1.9e-13,-9.768999999999999e-06,1.9,3.0,,9.7778e-06,1.9e-13,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.6926e-06,-2.18e-12,-9.6882e-06,2.0,3.0,,9.6926e-06,2.18e-12,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.619099999999999e-06,-2.3469999999999998e-11,-9.6117e-06,2.1,3.0,,9.619099999999999e-06,2.3469999999999998e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.5421e-06,-5.1690000000000005e-11,-9.5389e-06,2.2,3.0,,9.5421e-06,5.1690000000000005e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.480599999999999e-06,-1.7600000000000004e-12,-9.4728e-06,2.3000000000000003,3.0,,9.480599999999999e-06,1.7600000000000004e-12,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.424e-06,1.85e-12,-9.418099999999999e-06,2.4,3.0,,9.424e-06,1.85e-12,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.3768e-06,1.7710000000000003e-11,-9.3743e-06,2.5,3.0,,9.3768e-06,1.7710000000000003e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.3289e-06,5.212e-11,-9.3283e-06,2.6,3.0,,9.3289e-06,5.212e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.290800000000001e-06,1.59e-12,-9.2865e-06,2.7,3.0,,9.290800000000001e-06,1.59e-12,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.2516e-06,-2.27e-12,-9.2493e-06,2.8000000000000003,3.0,,9.2516e-06,2.27e-12,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.2136e-06,-1.621e-11,-9.2155e-06,2.9,3.0,,9.2136e-06,1.621e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.1845e-06,-5.5420000000000014e-11,-9.1813e-06,3.0,3.0,,9.1845e-06,5.5420000000000014e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.156e-06,-6.6e-12,-9.1527e-06,3.1,3.0,,9.156e-06,6.6e-12,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.1295e-06,4e-13,-9.1257e-06,3.2,3.0,,9.1295e-06,4e-13,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.1022e-06,1.021e-11,-9.096799999999999e-06,3.3000000000000003,3.0,,9.1022e-06,1.021e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.0731e-06,5.3569999999999996e-11,-9.0696e-06,3.4,3.0,,9.0731e-06,5.3569999999999996e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.0496e-06,4.2900000000000005e-12,-9.0509e-06,3.5,3.0,,9.0496e-06,4.2900000000000005e-12,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.0323e-06,-2.26e-12,-9.0338e-06,3.6,3.0,,9.0323e-06,2.26e-12,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
9.0135e-06,-1.1760000000000002e-11,-9.0106e-06,3.7,3.0,,9.0135e-06,1.1760000000000002e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
8.992000000000001e-06,-5.5539999999999996e-11,-8.990600000000002e-06,3.8,3.0,,8.992000000000001e-06,5.5539999999999996e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
8.975000000000001e-06,-6.8900000000000015e-12,-8.9747e-06,3.9,3.0,,8.975000000000001e-06,6.8900000000000015e-12,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
8.961100000000001e-06,-1.3e-13,-8.9567e-06,4.0,3.0,,8.961100000000001e-06,1.3e-13,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
8.9453e-06,9.19e-12,-8.943200000000001e-06,4.1,3.0,,8.9453e-06,9.19e-12,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
8.9281e-06,5.365e-11,-8.926900000000001e-06,4.2,3.0,,8.9281e-06,5.365e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
8.9189e-06,3.76e-12,-8.917800000000001e-06,4.3,3.0,,8.9189e-06,3.76e-12,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
8.910700000000001e-06,-4.0199999999999994e-12,-8.907700000000001e-06,4.4,3.0,,8.910700000000001e-06,4.0199999999999994e-12,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
8.897000000000001e-06,-1.246e-11,-8.8972e-06,4.5,3.0,,8.897000000000001e-06,1.246e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
8.890900000000002e-06,-5.6220000000000014e-11,-8.8879e-06,4.6000000000000005,3.0,,8.890900000000002e-06,5.6220000000000014e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
8.873200000000002e-06,-6.71e-12,-8.8741e-06,4.7,3.0,,8.873200000000002e-06,6.71e-12,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
8.864400000000001e-06,1e-13,-8.864500000000001e-06,4.8,3.0,,8.864400000000001e-06,1e-13,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
8.8558e-06,9.19e-12,-8.857500000000001e-06,4.9,3.0,,8.8558e-06,9.19e-12,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
8.845800000000001e-06,5.289e-11,-8.846100000000002e-06,5.0,3.0,,8.845800000000001e-06,5.289e-11,,07/03/2019,7_3_2019 12_13_43 PM__output RollOut__good.csv,,12:13:43,20,good,18,,6,132,6-47,300,150,Output,6-47,320
-6.4726e-12,4.2160000000000006e-11,1.235e-11,0.0,0.0,,6.4726e-12,4.2160000000000006e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
4.697500000000001e-10,-4.144e-11,-4.768400000000001e-10,0.1,0.0,,4.697500000000001e-10,4.144e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
6.1149e-10,1.7340000000000002e-11,-5.653200000000001e-10,0.2,0.0,,6.1149e-10,1.7340000000000002e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
7.2841e-10,-2.1500000000000003e-12,-7.156000000000001e-10,0.3,0.0,,7.2841e-10,2.1500000000000003e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
7.195500000000001e-10,-3.3380000000000005e-11,-7.311500000000001e-10,0.4,0.0,,7.195500000000001e-10,3.3380000000000005e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
7.542300000000001e-10,3.0060000000000004e-11,-7.149999999999999e-10,0.5,0.0,,7.542300000000001e-10,3.0060000000000004e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.1553e-10,-2.0500000000000004e-12,-8.1515e-10,0.6,0.0,,8.1553e-10,2.0500000000000004e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
7.717200000000001e-10,-2.114e-11,-7.9111e-10,0.7000000000000001,0.0,,7.717200000000001e-10,2.114e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.0132e-10,3.7280000000000006e-11,-7.722e-10,0.8,0.0,,8.0132e-10,3.7280000000000006e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.4085e-10,-3.2299999999999998e-12,-8.5751e-10,0.9,0.0,,8.4085e-10,3.2299999999999998e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
7.8808e-10,-1.364e-11,-8.1449e-10,1.0,0.0,,7.8808e-10,1.364e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.1926e-10,4.7650000000000005e-11,-8.0186e-10,1.1,0.0,,8.1926e-10,4.7650000000000005e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.4772e-10,-2.39e-12,-8.862000000000002e-10,1.2,0.0,,8.4772e-10,2.39e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
7.902200000000001e-10,-3.4299999999999997e-12,-8.226599999999999e-10,1.3,0.0,,7.902200000000001e-10,3.4299999999999997e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.295400000000001e-10,4.9709999999999996e-11,-8.196200000000001e-10,1.4,0.0,,8.295400000000001e-10,4.9709999999999996e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.5237e-10,-2.9e-12,-9.0314e-10,1.5,0.0,,8.5237e-10,2.9e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
7.9422e-10,-1.89e-12,-8.2694e-10,1.6,0.0,,7.9422e-10,1.89e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.341900000000001e-10,4.9700000000000007e-11,-8.269600000000001e-10,1.7,0.0,,8.341900000000001e-10,4.9700000000000007e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.540900000000002e-10,-3.400000000000001e-12,-9.0512e-10,1.8,0.0,,8.540900000000002e-10,3.400000000000001e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
7.9798e-10,-1.7000000000000004e-12,-8.343000000000001e-10,1.9,0.0,,7.9798e-10,1.7000000000000004e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.376500000000001e-10,4.6200000000000006e-11,-8.3866e-10,2.0,0.0,,8.376500000000001e-10,4.6200000000000006e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.551799999999999e-10,-3.7300000000000005e-12,-9.019099999999999e-10,2.1,0.0,,8.551799999999999e-10,3.7300000000000005e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
7.9776e-10,-7.4e-13,-8.334900000000001e-10,2.2,0.0,,7.9776e-10,7.4e-13,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.4177e-10,4.506e-11,-8.407399999999999e-10,2.3000000000000003,0.0,,8.4177e-10,4.506e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.545000000000002e-10,-5.65e-12,-9.051700000000002e-10,2.4,0.0,,8.545000000000002e-10,5.65e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.001699999999999e-10,-4.500000000000001e-13,-8.371e-10,2.5,0.0,,8.001699999999999e-10,4.500000000000001e-13,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.461499999999999e-10,4.155e-11,-8.413e-10,2.6,0.0,,8.461499999999999e-10,4.155e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.5395e-10,-1.445e-11,-9.0234e-10,2.7,0.0,,8.5395e-10,1.445e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.017599999999999e-10,-3.8e-12,-8.296600000000001e-10,2.8000000000000003,0.0,,8.017599999999999e-10,3.8e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.5307e-10,3.142e-11,-8.3809e-10,2.9,0.0,,8.5307e-10,3.142e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.5346e-10,-2.4520000000000003e-11,-8.956600000000002e-10,3.0,0.0,,8.5346e-10,2.4520000000000003e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.0834e-10,-9.56e-12,-8.212100000000001e-10,3.1,0.0,,8.0834e-10,9.56e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.599000000000002e-10,2.1159999999999998e-11,-8.3969e-10,3.2,0.0,,8.599000000000002e-10,2.1159999999999998e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.5475e-10,-4.0300000000000006e-11,-8.8482e-10,3.3000000000000003,0.0,,8.5475e-10,4.0300000000000006e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.132200000000001e-10,-1.1809999999999999e-11,-8.034900000000001e-10,3.4,0.0,,8.132200000000001e-10,1.1809999999999999e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.691100000000002e-10,1.1689999999999999e-11,-8.386400000000001e-10,3.5,0.0,,8.691100000000002e-10,1.1689999999999999e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.5975e-10,-5.165e-11,-8.791600000000002e-10,3.6,0.0,,8.5975e-10,5.165e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.221000000000001e-10,-1.8510000000000003e-11,-7.932999999999999e-10,3.7,0.0,,8.221000000000001e-10,1.8510000000000003e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.841400000000002e-10,-5.19e-12,-8.416500000000002e-10,3.8,0.0,,8.841400000000002e-10,5.19e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.620100000000002e-10,-6.568000000000001e-11,-8.6461e-10,3.9,0.0,,8.620100000000002e-10,6.568000000000001e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.2871e-10,-2.085e-11,-7.8133e-10,4.0,0.0,,8.2871e-10,2.085e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.8977e-10,-1.511e-11,-8.3811e-10,4.1,0.0,,8.8977e-10,1.511e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.6064e-10,-7.353e-11,-8.374100000000001e-10,4.2,0.0,,8.6064e-10,7.353e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.472499999999999e-10,-2.679e-11,-7.6728e-10,4.3,0.0,,8.472499999999999e-10,2.679e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
9.091600000000002e-10,-3.331000000000001e-11,-8.380399999999999e-10,4.4,0.0,,9.091600000000002e-10,3.331000000000001e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.687100000000002e-10,-8.126000000000001e-11,-8.3734e-10,4.5,0.0,,8.687100000000002e-10,8.126000000000001e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.5739e-10,-3.1990000000000004e-11,-7.6944e-10,4.6000000000000005,0.0,,8.5739e-10,3.1990000000000004e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
9.1821e-10,-3.9119999999999996e-11,-8.395099999999999e-10,4.7,0.0,,9.1821e-10,3.9119999999999996e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.712900000000002e-10,-8.37e-11,-8.3227e-10,4.8,0.0,,8.712900000000002e-10,8.37e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
8.712e-10,-3.307e-11,-7.703200000000001e-10,4.9,0.0,,8.712e-10,3.307e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
9.174400000000002e-10,-4.4399999999999997e-11,-8.4677e-10,5.0,0.0,,9.174400000000002e-10,4.4399999999999997e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
-1.52654e-11,1.3e-13,-2.859e-11,0.0,0.5,,1.52654e-11,1.3e-13,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
9.0893e-09,-8.6e-13,-8.5262e-09,0.1,0.5,,9.0893e-09,8.6e-13,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
1.07905e-08,-1.5600000000000002e-12,-1.07665e-08,0.2,0.5,,1.07905e-08,1.5600000000000002e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
1.08789e-08,-1.4439999999999999e-11,-1.09112e-08,0.3,0.5,,1.08789e-08,1.4439999999999999e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
1.0693600000000001e-08,3.982e-11,-1.0663000000000001e-08,0.4,0.5,,1.0693600000000001e-08,3.982e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
1.05396e-08,-2.22e-12,-1.05805e-08,0.5,0.5,,1.05396e-08,2.22e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
1.0311999999999998e-08,-1.948e-11,-1.02975e-08,0.6,0.5,,1.0311999999999998e-08,1.948e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
1.00716e-08,3.5149999999999996e-11,-1.0028299999999999e-08,0.7000000000000001,0.5,,1.00716e-08,3.5149999999999996e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
9.9466e-09,-1.6899999999999999e-12,-9.989100000000001e-09,0.8,0.5,,9.9466e-09,1.6899999999999999e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
9.7828e-09,-2.5999999999999997e-11,-9.7884e-09,0.9,0.5,,9.7828e-09,2.5999999999999997e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
9.6373e-09,2.997e-11,-9.5919e-09,1.0,0.5,,9.6373e-09,2.997e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
9.5337e-09,-1.95e-12,-9.536399999999999e-09,1.1,0.5,,9.5337e-09,1.95e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
9.359700000000001e-09,-3.151e-11,-9.3493e-09,1.2,0.5,,9.359700000000001e-09,3.151e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
9.266700000000002e-09,2.5870000000000003e-11,-9.219700000000001e-09,1.3,0.5,,9.266700000000002e-09,2.5870000000000003e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
9.2101e-09,-2.7600000000000004e-12,-9.185299999999999e-09,1.4,0.5,,9.2101e-09,2.7600000000000004e-12,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
9.0556e-09,-3.3520000000000004e-11,-9.055100000000001e-09,1.5,0.5,,9.0556e-09,3.3520000000000004e-11,,07/03/2019,7_3_2019 11_25_33 AM__output RollOut__good.csv,,11:25:33,20,good,18,,6,132,6-43,300,150,Output,6-43,320
